snapshot_date,sku_id,on_hand_qty,warehouse
2025-01-21,SKU0076,10,WH_C
2025-01-21,SKU0077,0,WH_B
2025-01-21,SKU0078,66,WH_C
2025-01-21,SKU0079,48,WH_A
2025-01-21,SKU0080,99,WH_A
2025-01-22,SKU0001,72,WH_B
2025-01-22,SKU0002,0,WH_B
2025-01-22,SKU0003,39,WH_A
2025-01-22,SKU0004,73,WH_C
2025-01-22,SKU0005,97,WH_B
2025-01-22,SKU0006,28,WH_B
2025-01-22,SKU0007,75,WH_C
2025-01-22,SKU0008,19,WH_B
2025-01-22,SKU0009,92,WH_B
2025-01-22,SKU0010,41,WH_C
2025-01-22,SKU0011,83,WH_C
2025-01-22,SKU0012,54,WH_B
2025-01-22,SKU0013,102,WH_C
2025-01-22,SKU0014,79,WH_A
2025-01-22,SKU0015,62,WH_B
2025-01-22,SKU0016,14,WH_C
2025-01-22,SKU0017,121,WH_C
2025-01-22,SKU0018,38,WH_A
2025-01-22,SKU0019,85,WH_A
2025-01-22,SKU0020,99,WH_B
2025-01-22,SKU0021,74,WH_A
2025-01-22,SKU0022,0,WH_A
2025-01-22,SKU0023,104,WH_B
2025-01-22,SKU0024,66,WH_B
2025-01-22,SKU0025,14,WH_B
2025-01-22,SKU0026,26,WH_C
2025-01-22,SKU0027,0,WH_B
2025-01-22,SKU0028,106,WH_B
2025-01-22,SKU0029,32,WH_A
2025-01-22,SKU0030,103,WH_B
2025-01-22,SKU0031,89,WH_B
2025-01-22,SKU0032,13,WH_A
2025-01-22,SKU0033,60,WH_B
2025-01-22,SKU0034,34,WH_C
2025-01-22,SKU0035,15,WH_B
2025-01-22,SKU0036,14,WH_A
2025-01-22,SKU0037,32,WH_A
2025-01-22,SKU0038,34,WH_B
2025-01-22,SKU0039,108,WH_C
2025-01-22,SKU0040,30,WH_A
2025-01-22,SKU0041,96,WH_C
2025-01-22,SKU0042,107,WH_C
2025-01-22,SKU0043,82,WH_C
2025-01-22,SKU0044,54,WH_A
2025-01-22,SKU0045,41,WH_A
2025-01-22,SKU0046,0,WH_B
2025-01-22,SKU0047,48,WH_C
2025-01-22,SKU0048,46,WH_A
2025-01-22,SKU0049,37,WH_B
2025-01-22,SKU0050,102,WH_C
2025-01-22,SKU0051,40,WH_B
2025-01-22,SKU0052,41,WH_A
2025-01-22,SKU0053,66,WH_A
2025-01-22,SKU0054,16,WH_C
2025-01-22,SKU0055,95,WH_C
2025-01-22,SKU0056,65,WH_C
2025-01-22,SKU0057,18,WH_A
2025-01-22,SKU0058,83,WH_A
2025-01-22,SKU0059,47,WH_C
2025-01-22,SKU0060,100,WH_C
2025-01-22,SKU0061,86,WH_B
2025-01-22,SKU0062,37,WH_A
2025-01-22,SKU0063,77,WH_A
2025-01-22,SKU0064,124,WH_B
2025-01-22,SKU0065,46,WH_B
2025-01-22,SKU0066,104,WH_B
2025-01-22,SKU0067,33,WH_A
2025-01-22,SKU0068,60,WH_B
2025-01-22,SKU0069,23,WH_C
2025-01-22,SKU0070,69,WH_B
2025-01-22,SKU0071,33,WH_C
2025-01-22,SKU0072,83,WH_C
2025-01-22,SKU0073,36,WH_C
2025-01-22,SKU0074,31,WH_B
2025-01-22,SKU0075,37,WH_C
2025-01-22,SKU0076,87,WH_B
2025-01-22,SKU0077,58,WH_B
2025-01-22,SKU0078,78,WH_A
2025-01-22,SKU0079,33,WH_B
2025-01-22,SKU0080,71,WH_C
2025-01-23,SKU0001,13,WH_A
2025-01-23,SKU0002,10,WH_A
2025-01-23,SKU0003,58,WH_B
2025-01-23,SKU0004,103,WH_B
2025-01-23,SKU0005,77,WH_B
2025-01-23,SKU0006,25,WH_C
2025-01-23,SKU0007,40,WH_A
2025-01-23,SKU0008,49,WH_A
2025-01-23,SKU0009,30,WH_A
2025-01-23,SKU0010,117,WH_C
2025-01-23,SKU0011,53,WH_A
2025-01-23,SKU0012,31,WH_B
2025-01-23,SKU0013,75,WH_B
2025-01-23,SKU0014,54,WH_A
2025-01-23,SKU0015,107,WH_A
2025-01-23,SKU0016,25,WH_C
2025-01-23,SKU0017,20,WH_A
2025-01-23,SKU0018,21,WH_B
2025-01-23,SKU0019,59,WH_B
2025-01-23,SKU0020,26,WH_A
2025-01-23,SKU0021,54,WH_B
2025-01-23,SKU0022,100,WH_B
2025-01-23,SKU0023,91,WH_A
2025-01-23,SKU0024,43,WH_C
2025-01-23,SKU0025,37,WH_B
2025-01-23,SKU0026,65,WH_B
2025-01-23,SKU0027,0,WH_A
2025-01-23,SKU0028,23,WH_A
2025-01-23,SKU0029,86,WH_C
2025-01-23,SKU0030,101,WH_A
2025-01-23,SKU0031,52,WH_C
2025-01-23,SKU0032,81,WH_C
2025-01-23,SKU0033,66,WH_B
2025-01-23,SKU0034,51,WH_B
2025-01-23,SKU0035,71,WH_C
2025-01-23,SKU0036,75,WH_B
2025-01-23,SKU0037,90,WH_B
2025-01-23,SKU0038,110,WH_A
2025-01-23,SKU0039,24,WH_B
2025-01-23,SKU0040,52,WH_C
2025-01-23,SKU0041,29,WH_C
2025-01-23,SKU0042,48,WH_A
2025-01-23,SKU0043,0,WH_C
2025-01-23,SKU0044,10,WH_B
2025-01-23,SKU0045,86,WH_C
2025-01-23,SKU0046,70,WH_A
2025-01-23,SKU0047,39,WH_A
2025-01-23,SKU0048,94,WH_B
2025-01-23,SKU0049,40,WH_A
2025-01-23,SKU0050,24,WH_A
2025-01-23,SKU0051,43,WH_C
2025-01-23,SKU0052,76,WH_A
2025-01-23,SKU0053,77,WH_A
2025-01-23,SKU0054,57,WH_C
2025-01-23,SKU0055,48,WH_C
2025-01-23,SKU0056,18,WH_B
2025-01-23,SKU0057,98,WH_B
2025-01-23,SKU0058,6,WH_B
2025-01-23,SKU0059,10,WH_A
2025-01-23,SKU0060,103,WH_B
2025-01-23,SKU0061,96,WH_B
2025-01-23,SKU0062,0,WH_B
2025-01-23,SKU0063,35,WH_B
2025-01-23,SKU0064,94,WH_B
2025-01-23,SKU0065,100,WH_C
2025-01-23,SKU0066,54,WH_A
2025-01-23,SKU0067,4,WH_A
2025-01-23,SKU0068,110,WH_B
2025-01-23,SKU0069,54,WH_C
2025-01-23,SKU0070,16,WH_C
2025-01-23,SKU0071,10,WH_A
2025-01-23,SKU0072,78,WH_C
2025-01-23,SKU0073,76,WH_B
2025-01-23,SKU0074,72,WH_C
2025-01-23,SKU0075,86,WH_C
2025-01-23,SKU0076,37,WH_A
2025-01-23,SKU0077,15,WH_B
2025-01-23,SKU0078,30,WH_C
2025-01-23,SKU0079,16,WH_A
2025-01-23,SKU0080,19,WH_B
2025-01-24,SKU0001,51,WH_A
2025-01-24,SKU0002,70,WH_C
2025-01-24,SKU0003,17,WH_B
2025-01-24,SKU0004,51,WH_A
2025-01-24,SKU0005,77,WH_C
2025-01-24,SKU0006,22,WH_C
2025-01-24,SKU0007,53,WH_C
2025-01-24,SKU0008,113,WH_B
2025-01-24,SKU0009,82,WH_C
2025-01-24,SKU0010,53,WH_B
2025-01-24,SKU0011,17,WH_A
2025-01-24,SKU0012,46,WH_A
2025-01-24,SKU0013,56,WH_C
2025-01-24,SKU0014,51,WH_B
2025-01-24,SKU0015,83,WH_A
2025-01-24,SKU0016,22,WH_C
2025-01-24,SKU0017,23,WH_A
2025-01-24,SKU0018,21,WH_A
2025-01-24,SKU0019,0,WH_A
2025-01-24,SKU0020,105,WH_A
2025-01-24,SKU0021,46,WH_A
2025-01-24,SKU0022,9,WH_C
2025-01-24,SKU0023,119,WH_C
2025-01-24,SKU0024,17,WH_C
2025-01-24,SKU0025,79,WH_B
2025-01-24,SKU0026,6,WH_A
2025-01-24,SKU0027,60,WH_A
2025-01-24,SKU0028,17,WH_C
2025-01-24,SKU0029,106,WH_B
2025-01-24,SKU0030,38,WH_A
2025-01-24,SKU0031,95,WH_A
2025-01-24,SKU0032,87,WH_B
2025-01-24,SKU0033,31,WH_C
2025-01-24,SKU0034,121,WH_B
2025-01-24,SKU0035,40,WH_C
2025-01-24,SKU0036,34,WH_A
2025-01-24,SKU0037,119,WH_A
2025-01-24,SKU0038,34,WH_B
2025-01-24,SKU0039,13,WH_C
2025-01-24,SKU0040,14,WH_B
2025-01-24,SKU0041,54,WH_A
2025-01-24,SKU0042,104,WH_B
2025-01-24,SKU0043,81,WH_C
2025-01-24,SKU0044,88,WH_A
2025-01-24,SKU0045,57,WH_B
2025-01-24,SKU0046,122,WH_B
2025-01-24,SKU0047,122,WH_C
2025-01-24,SKU0048,17,WH_A
2025-01-24,SKU0049,103,WH_A
2025-01-24,SKU0050,75,WH_C
2025-01-24,SKU0051,46,WH_B
2025-01-24,SKU0052,52,WH_A
2025-01-24,SKU0053,21,WH_A
2025-01-24,SKU0054,37,WH_A
2025-01-24,SKU0055,69,WH_C
2025-01-24,SKU0056,51,WH_C
2025-01-24,SKU0057,45,WH_C
2025-01-24,SKU0058,96,WH_A
2025-01-24,SKU0059,73,WH_C
2025-01-24,SKU0060,101,WH_C
2025-01-24,SKU0061,73,WH_B
2025-01-24,SKU0062,89,WH_A
2025-01-24,SKU0063,113,WH_A
2025-01-24,SKU0064,36,WH_B
2025-01-24,SKU0065,105,WH_C
2025-01-24,SKU0066,20,WH_A
2025-01-24,SKU0067,119,WH_C
2025-01-24,SKU0068,84,WH_C
2025-01-24,SKU0069,96,WH_A
2025-01-24,SKU0070,97,WH_A
2025-01-24,SKU0071,32,WH_B
2025-01-24,SKU0072,53,WH_C
2025-01-24,SKU0073,113,WH_B
2025-01-24,SKU0074,27,WH_A
2025-01-24,SKU0075,19,WH_B
2025-01-24,SKU0076,49,WH_A
2025-01-24,SKU0077,31,WH_B
2025-01-24,SKU0078,78,WH_A
2025-01-24,SKU0079,109,WH_C
2025-01-24,SKU0080,65,WH_C
2025-01-25,SKU0001,77,WH_B
2025-01-25,SKU0002,80,WH_A
2025-01-25,SKU0003,44,WH_A
2025-01-25,SKU0004,48,WH_C
2025-01-25,SKU0005,116,WH_A
2025-01-25,SKU0006,76,WH_B
2025-01-25,SKU0007,75,WH_A
2025-01-25,SKU0008,81,WH_B
2025-01-25,SKU0009,112,WH_B
2025-01-25,SKU0010,53,WH_B
2025-01-25,SKU0011,107,WH_B
2025-01-25,SKU0012,110,WH_B
2025-01-25,SKU0013,57,WH_C
2025-01-25,SKU0014,23,WH_A
2025-01-25,SKU0015,93,WH_B
2025-01-25,SKU0016,60,WH_C
2025-01-25,SKU0017,84,WH_B
2025-01-25,SKU0018,106,WH_C
2025-01-25,SKU0019,27,WH_A
2025-01-25,SKU0020,35,WH_A
2025-01-25,SKU0021,22,WH_C
2025-01-25,SKU0022,89,WH_C
2025-01-25,SKU0023,97,WH_B
2025-01-25,SKU0024,24,WH_C
2025-01-25,SKU0025,85,WH_A
2025-01-25,SKU0026,44,WH_B
2025-01-25,SKU0027,59,WH_B
2025-01-25,SKU0028,0,WH_C
2025-01-25,SKU0029,105,WH_A
2025-01-25,SKU0030,87,WH_A
2025-01-25,SKU0031,11,WH_B
2025-01-25,SKU0032,102,WH_B
2025-01-25,SKU0033,83,WH_C
2025-01-25,SKU0034,73,WH_A
2025-01-25,SKU0035,18,WH_A
2025-01-25,SKU0036,27,WH_B
2025-01-25,SKU0037,115,WH_B
2025-01-25,SKU0038,53,WH_C
2025-01-25,SKU0039,82,WH_C
2025-01-25,SKU0040,66,WH_B
2025-01-25,SKU0041,110,WH_C
2025-01-25,SKU0042,87,WH_A
2025-01-25,SKU0043,35,WH_C
2025-01-25,SKU0044,91,WH_C
2025-01-25,SKU0045,126,WH_C
2025-01-25,SKU0046,64,WH_C
2025-01-25,SKU0047,88,WH_C
2025-01-25,SKU0048,33,WH_A
2025-01-25,SKU0049,112,WH_B
2025-01-25,SKU0050,3,WH_C
2025-01-25,SKU0051,60,WH_C
2025-01-25,SKU0052,94,WH_B
2025-01-25,SKU0053,40,WH_B
2025-01-25,SKU0054,40,WH_C
2025-01-25,SKU0055,16,WH_C
2025-01-25,SKU0056,66,WH_B
2025-01-25,SKU0057,86,WH_C
2025-01-25,SKU0058,0,WH_C
2025-01-25,SKU0059,63,WH_A
2025-01-25,SKU0060,24,WH_C
2025-01-25,SKU0061,95,WH_C
2025-01-25,SKU0062,94,WH_A
2025-01-25,SKU0063,61,WH_B
2025-01-25,SKU0064,9,WH_B
2025-01-25,SKU0065,68,WH_C
2025-01-25,SKU0066,13,WH_C
2025-01-25,SKU0067,123,WH_A
2025-01-25,SKU0068,103,WH_C
2025-01-25,SKU0069,95,WH_B
2025-01-25,SKU0070,3,WH_A
2025-01-25,SKU0071,83,WH_C
2025-01-25,SKU0072,35,WH_A
2025-01-25,SKU0073,33,WH_A
2025-01-25,SKU0074,79,WH_A
2025-01-25,SKU0075,100,WH_B
2025-01-25,SKU0076,39,WH_A
2025-01-25,SKU0077,86,WH_A
2025-01-25,SKU0078,108,WH_A
2025-01-25,SKU0079,11,WH_A
2025-01-25,SKU0080,104,WH_A
2025-01-26,SKU0001,40,WH_B
2025-01-26,SKU0002,83,WH_B
2025-01-26,SKU0003,60,WH_A
2025-01-26,SKU0004,74,WH_B
2025-01-26,SKU0005,85,WH_B
2025-01-26,SKU0006,31,WH_C
2025-01-26,SKU0007,44,WH_C
2025-01-26,SKU0008,0,WH_B
2025-01-26,SKU0009,100,WH_B
2025-01-26,SKU0010,28,WH_A
2025-01-26,SKU0011,51,WH_B
2025-01-26,SKU0012,106,WH_C
2025-01-26,SKU0013,3,WH_B
2025-01-26,SKU0014,102,WH_B
2025-01-26,SKU0015,35,WH_C
2025-01-26,SKU0016,53,WH_A
2025-01-26,SKU0017,32,WH_B
2025-01-26,SKU0018,66,WH_B
2025-01-26,SKU0019,117,WH_B
2025-01-26,SKU0020,19,WH_A
2025-01-26,SKU0021,0,WH_A
2025-01-26,SKU0022,111,WH_A
2025-01-26,SKU0023,0,WH_A
2025-01-26,SKU0024,63,WH_C
2025-01-26,SKU0025,61,WH_A
2025-01-26,SKU0026,3,WH_A
2025-01-26,SKU0027,15,WH_A
2025-01-26,SKU0028,4,WH_A
2025-01-26,SKU0029,61,WH_C
2025-01-26,SKU0030,15,WH_A
2025-01-26,SKU0031,79,WH_B
2025-01-26,SKU0032,102,WH_A
2025-01-26,SKU0033,118,WH_A
2025-01-26,SKU0034,9,WH_A
2025-01-26,SKU0035,49,WH_C
2025-01-26,SKU0036,123,WH_C
2025-01-26,SKU0037,0,WH_B
2025-01-26,SKU0038,31,WH_C
2025-01-26,SKU0039,91,WH_A
2025-01-26,SKU0040,58,WH_C
2025-01-26,SKU0041,111,WH_A
2025-01-26,SKU0042,123,WH_C
2025-01-26,SKU0043,42,WH_A
2025-01-26,SKU0044,121,WH_C
2025-01-26,SKU0045,89,WH_C
2025-01-26,SKU0046,28,WH_C
2025-01-26,SKU0047,55,WH_B
2025-01-26,SKU0048,26,WH_C
2025-01-26,SKU0049,71,WH_C
2025-01-26,SKU0050,79,WH_B
2025-01-26,SKU0051,29,WH_C
2025-01-26,SKU0052,107,WH_C
2025-01-26,SKU0053,87,WH_C
2025-01-26,SKU0054,102,WH_C
2025-01-26,SKU0055,40,WH_A
2025-01-26,SKU0056,29,WH_C
2025-01-26,SKU0057,79,WH_B
2025-01-26,SKU0058,106,WH_C
2025-01-26,SKU0059,39,WH_C
2025-01-26,SKU0060,107,WH_A
2025-01-26,SKU0061,42,WH_A
2025-01-26,SKU0062,67,WH_A
2025-01-26,SKU0063,104,WH_A
2025-01-26,SKU0064,110,WH_C
2025-01-26,SKU0065,83,WH_A
2025-01-26,SKU0066,0,WH_C
2025-01-26,SKU0067,0,WH_B
2025-01-26,SKU0068,102,WH_C
2025-01-26,SKU0069,0,WH_C
2025-01-26,SKU0070,26,WH_B
2025-01-26,SKU0071,63,WH_B
2025-01-26,SKU0072,94,WH_C
2025-01-26,SKU0073,0,WH_A
2025-01-26,SKU0074,34,WH_B
2025-01-26,SKU0075,1,WH_A
2025-01-26,SKU0076,70,WH_A
2025-01-26,SKU0077,12,WH_C
2025-01-26,SKU0078,86,WH_B
2025-01-26,SKU0079,106,WH_A
2025-01-26,SKU0080,39,WH_A
2025-01-27,SKU0001,103,WH_C
2025-01-27,SKU0002,56,WH_A
2025-01-27,SKU0003,74,WH_C
2025-01-27,SKU0004,104,WH_B
2025-01-27,SKU0005,48,WH_B
2025-01-27,SKU0006,111,WH_B
2025-01-27,SKU0007,48,WH_C
2025-01-27,SKU0008,72,WH_C
2025-01-27,SKU0009,101,WH_A
2025-01-27,SKU0010,63,WH_B
2025-01-27,SKU0011,96,WH_C
2025-01-27,SKU0012,39,WH_B
2025-01-27,SKU0013,52,WH_A
2025-01-27,SKU0014,73,WH_A
2025-01-27,SKU0015,22,WH_A
2025-01-27,SKU0016,131,WH_B
2025-01-27,SKU0017,126,WH_A
2025-01-27,SKU0018,19,WH_A
2025-01-27,SKU0019,83,WH_B
2025-01-27,SKU0020,46,WH_B
2025-01-27,SKU0021,24,WH_A
2025-01-27,SKU0022,44,WH_C
2025-01-27,SKU0023,117,WH_C
2025-01-27,SKU0024,64,WH_C
2025-01-27,SKU0025,0,WH_B
2025-01-27,SKU0026,45,WH_C
2025-01-27,SKU0027,36,WH_C
2025-01-27,SKU0028,92,WH_B
2025-01-27,SKU0029,39,WH_C
2025-01-27,SKU0030,7,WH_A
2025-01-27,SKU0031,16,WH_A
2025-01-27,SKU0032,6,WH_C
2025-01-27,SKU0033,99,WH_C
2025-01-27,SKU0034,103,WH_A
2025-01-27,SKU0035,15,WH_A
2025-01-27,SKU0036,66,WH_A
2025-01-27,SKU0037,19,WH_C
2025-01-27,SKU0038,15,WH_C
2025-01-27,SKU0039,55,WH_B
2025-01-27,SKU0040,52,WH_C
2025-01-27,SKU0041,98,WH_C
2025-01-27,SKU0042,91,WH_A
2025-01-27,SKU0043,0,WH_A
2025-01-27,SKU0044,94,WH_A
2025-01-27,SKU0045,78,WH_B
2025-01-27,SKU0046,14,WH_C
2025-01-27,SKU0047,28,WH_A
2025-01-27,SKU0048,43,WH_B
2025-01-27,SKU0049,97,WH_C
2025-01-27,SKU0050,34,WH_A
2025-01-27,SKU0051,52,WH_B
2025-01-27,SKU0052,120,WH_A
2025-01-27,SKU0053,80,WH_C
2025-01-27,SKU0054,73,WH_B
2025-01-27,SKU0055,43,WH_C
2025-01-27,SKU0056,11,WH_A
2025-01-27,SKU0057,76,WH_A
2025-01-27,SKU0058,26,WH_C
2025-01-27,SKU0059,62,WH_A
2025-01-27,SKU0060,89,WH_A
2025-01-27,SKU0061,120,WH_A
2025-01-27,SKU0062,47,WH_A
2025-01-27,SKU0063,84,WH_A
2025-01-27,SKU0064,15,WH_A
2025-01-27,SKU0065,79,WH_A
2025-01-27,SKU0066,34,WH_A
2025-01-27,SKU0067,60,WH_A
2025-01-27,SKU0068,32,WH_C
2025-01-27,SKU0069,15,WH_B
2025-01-27,SKU0070,104,WH_A
2025-01-27,SKU0071,46,WH_B
2025-01-27,SKU0072,65,WH_A
2025-01-27,SKU0073,71,WH_A
2025-01-27,SKU0074,69,WH_B
2025-01-27,SKU0075,22,WH_A
2025-01-27,SKU0076,23,WH_C
2025-01-27,SKU0077,0,WH_C
2025-01-27,SKU0078,110,WH_A
2025-01-27,SKU0079,92,WH_C
2025-01-27,SKU0080,49,WH_B
2025-01-28,SKU0001,26,WH_C
2025-01-28,SKU0002,81,WH_A
2025-01-28,SKU0003,0,WH_B
2025-01-28,SKU0004,52,WH_B
2025-01-28,SKU0005,35,WH_A
2025-01-28,SKU0006,13,WH_A
2025-01-28,SKU0007,68,WH_B
2025-01-28,SKU0008,117,WH_C
2025-01-28,SKU0009,60,WH_C
2025-01-28,SKU0010,106,WH_C
2025-01-28,SKU0011,22,WH_B
2025-01-28,SKU0012,103,WH_C
2025-01-28,SKU0013,35,WH_A
2025-01-28,SKU0014,81,WH_B
2025-01-28,SKU0015,71,WH_B
2025-01-28,SKU0016,69,WH_C
2025-01-28,SKU0017,72,WH_B
2025-01-28,SKU0018,81,WH_B
2025-01-28,SKU0019,35,WH_A
2025-01-28,SKU0020,100,WH_A
2025-01-28,SKU0021,24,WH_C
2025-01-28,SKU0022,69,WH_C
2025-01-28,SKU0023,25,WH_A
2025-01-28,SKU0024,0,WH_B
2025-01-28,SKU0025,42,WH_C
2025-01-28,SKU0026,117,WH_C
2025-01-28,SKU0027,67,WH_C
2025-01-28,SKU0028,0,WH_B
2025-01-28,SKU0029,21,WH_C
2025-01-28,SKU0030,17,WH_B
2025-01-28,SKU0031,5,WH_A
2025-01-28,SKU0032,97,WH_A
2025-01-28,SKU0033,7,WH_C
2025-01-28,SKU0034,87,WH_B
2025-01-28,SKU0035,46,WH_C
2025-01-28,SKU0036,100,WH_B
2025-01-28,SKU0037,125,WH_A
2025-01-28,SKU0038,108,WH_A
2025-01-28,SKU0039,109,WH_A
2025-01-28,SKU0040,14,WH_A
2025-01-28,SKU0041,99,WH_C
2025-01-28,SKU0042,106,WH_B
2025-01-28,SKU0043,55,WH_A
2025-01-28,SKU0044,96,WH_C
2025-01-28,SKU0045,104,WH_A
2025-01-28,SKU0046,92,WH_B
2025-01-28,SKU0047,80,WH_C
2025-01-28,SKU0048,68,WH_C
2025-01-28,SKU0049,7,WH_B
2025-01-28,SKU0050,33,WH_B
2025-01-28,SKU0051,68,WH_C
2025-01-28,SKU0052,128,WH_C
2025-01-28,SKU0053,13,WH_A
2025-01-28,SKU0054,25,WH_B
2025-01-28,SKU0055,49,WH_C
2025-01-28,SKU0056,67,WH_B
2025-01-28,SKU0057,85,WH_B
2025-01-28,SKU0058,34,WH_A
2025-01-28,SKU0059,0,WH_B
2025-01-28,SKU0060,0,WH_C
2025-01-28,SKU0061,84,WH_C
2025-01-28,SKU0062,56,WH_A
2025-01-28,SKU0063,36,WH_B
2025-01-28,SKU0064,41,WH_B
2025-01-28,SKU0065,70,WH_C
2025-01-28,SKU0066,112,WH_A
2025-01-28,SKU0067,108,WH_B
2025-01-28,SKU0068,0,WH_A
2025-01-28,SKU0069,52,WH_B
2025-01-28,SKU0070,40,WH_B
2025-01-28,SKU0071,62,WH_A
2025-01-28,SKU0072,45,WH_A
2025-01-28,SKU0073,40,WH_B
2025-01-28,SKU0074,0,WH_B
2025-01-28,SKU0075,13,WH_B
2025-01-28,SKU0076,114,WH_B
2025-01-28,SKU0077,11,WH_B
2025-01-28,SKU0078,0,WH_C
2025-01-28,SKU0079,35,WH_C
2025-01-28,SKU0080,55,WH_A
2025-01-29,SKU0001,52,WH_A
2025-01-29,SKU0002,66,WH_B
2025-01-29,SKU0003,120,WH_B
2025-01-29,SKU0004,61,WH_A
2025-01-29,SKU0005,43,WH_C
2025-01-29,SKU0006,108,WH_A
2025-01-29,SKU0007,112,WH_B
2025-01-29,SKU0008,35,WH_A
2025-01-29,SKU0009,51,WH_A
2025-01-29,SKU0010,38,WH_C
2025-01-29,SKU0011,7,WH_A
2025-01-29,SKU0012,54,WH_A
2025-01-29,SKU0013,85,WH_B
2025-01-29,SKU0014,26,WH_C
2025-01-29,SKU0015,41,WH_B
2025-01-29,SKU0016,57,WH_B
2025-01-29,SKU0017,40,WH_B
2025-01-29,SKU0018,51,WH_C
2025-01-29,SKU0019,94,WH_C
2025-01-29,SKU0020,82,WH_C
2025-01-29,SKU0021,52,WH_C
2025-01-29,SKU0022,0,WH_A
2025-01-29,SKU0023,111,WH_A
2025-01-29,SKU0024,63,WH_A
2025-01-29,SKU0025,113,WH_C
2025-01-29,SKU0026,67,WH_A
2025-01-29,SKU0027,95,WH_A
2025-01-29,SKU0028,73,WH_C
2025-01-29,SKU0029,48,WH_A
2025-01-29,SKU0030,57,WH_A
2025-01-29,SKU0031,39,WH_B
2025-01-29,SKU0032,128,WH_C
2025-01-29,SKU0033,106,WH_C
2025-01-29,SKU0034,92,WH_B
2025-01-29,SKU0035,35,WH_A
2025-01-29,SKU0036,12,WH_A
2025-01-29,SKU0037,108,WH_B
2025-01-29,SKU0038,71,WH_A
2025-01-29,SKU0039,16,WH_A
2025-01-29,SKU0040,80,WH_B
2025-01-29,SKU0041,101,WH_C
2025-01-29,SKU0042,76,WH_A
2025-01-29,SKU0043,77,WH_B
2025-01-29,SKU0044,68,WH_C
2025-01-29,SKU0045,68,WH_A
2025-01-29,SKU0046,45,WH_C
2025-01-29,SKU0047,28,WH_C
2025-01-29,SKU0048,95,WH_B
2025-01-29,SKU0049,40,WH_C
2025-01-29,SKU0050,52,WH_B
2025-01-29,SKU0051,87,WH_C
2025-01-29,SKU0052,32,WH_C
2025-01-29,SKU0053,107,WH_C
2025-01-29,SKU0054,40,WH_A
2025-01-29,SKU0055,109,WH_B
2025-01-29,SKU0056,116,WH_B
2025-01-29,SKU0057,34,WH_B
2025-01-29,SKU0058,38,WH_C
2025-01-29,SKU0059,46,WH_B
2025-01-29,SKU0060,46,WH_A
2025-01-29,SKU0061,0,WH_B
2025-01-29,SKU0062,20,WH_B
2025-01-29,SKU0063,63,WH_B
2025-01-29,SKU0064,44,WH_C
2025-01-29,SKU0065,74,WH_A
2025-01-29,SKU0066,88,WH_A
2025-01-29,SKU0067,66,WH_B
2025-01-29,SKU0068,84,WH_C
2025-01-29,SKU0069,55,WH_A
2025-01-29,SKU0070,110,WH_B
2025-01-29,SKU0071,77,WH_B
2025-01-29,SKU0072,31,WH_B
2025-01-29,SKU0073,61,WH_B
2025-01-29,SKU0074,21,WH_B
2025-01-29,SKU0075,52,WH_C
2025-01-29,SKU0076,100,WH_C
2025-01-29,SKU0077,98,WH_C
2025-01-29,SKU0078,49,WH_C
2025-01-29,SKU0079,119,WH_B
2025-01-29,SKU0080,32,WH_C
2025-01-30,SKU0001,0,WH_A
2025-01-30,SKU0002,20,WH_C
2025-01-30,SKU0003,21,WH_C
2025-01-30,SKU0004,50,WH_C
2025-01-30,SKU0005,56,WH_A
2025-01-30,SKU0006,53,WH_B
2025-01-30,SKU0007,102,WH_A
2025-01-30,SKU0008,107,WH_B
2025-01-30,SKU0009,34,WH_B
2025-01-30,SKU0010,71,WH_B
2025-01-30,SKU0011,0,WH_A
2025-01-30,SKU0012,110,WH_A
2025-01-30,SKU0013,17,WH_B
2025-01-30,SKU0014,8,WH_B
2025-01-30,SKU0015,115,WH_A
2025-01-30,SKU0016,31,WH_C
2025-01-30,SKU0017,64,WH_B
2025-01-30,SKU0018,55,WH_B
2025-01-30,SKU0019,76,WH_A
2025-01-30,SKU0020,99,WH_A
2025-01-30,SKU0021,83,WH_C
2025-01-30,SKU0022,103,WH_A
2025-01-30,SKU0023,46,WH_A
2025-01-30,SKU0024,0,WH_B
2025-01-30,SKU0025,108,WH_A
2025-01-30,SKU0026,61,WH_B
2025-01-30,SKU0027,18,WH_C
2025-01-30,SKU0028,19,WH_B
2025-01-30,SKU0029,44,WH_A
2025-01-30,SKU0030,104,WH_A
2025-01-30,SKU0031,0,WH_C
2025-01-30,SKU0032,24,WH_B
2025-01-30,SKU0033,123,WH_C
2025-01-30,SKU0034,105,WH_C
2025-01-30,SKU0035,1,WH_C
2025-01-30,SKU0036,0,WH_A
2025-01-30,SKU0037,0,WH_A
2025-01-30,SKU0038,69,WH_A
2025-01-30,SKU0039,77,WH_A
2025-01-30,SKU0040,20,WH_C
2025-01-30,SKU0041,62,WH_B
2025-01-30,SKU0042,76,WH_B
2025-01-30,SKU0043,17,WH_A
2025-01-30,SKU0044,79,WH_A
2025-01-30,SKU0045,109,WH_B
2025-01-30,SKU0046,2,WH_B
2025-01-30,SKU0047,25,WH_A
2025-01-30,SKU0048,98,WH_C
2025-01-30,SKU0049,109,WH_C
2025-01-30,SKU0050,10,WH_A
2025-01-30,SKU0051,122,WH_A
2025-01-30,SKU0052,61,WH_C
2025-01-30,SKU0053,81,WH_C
